"id","name","logo"
8375,"Sakhalin","https://cdn5.wyscout.com/photos/team/public/g8375_120x120.png"
-8824,"Salyut-Belgorod","https://cdn5.wyscout.com/photos/team/public/g-8824_120x120.png"
165,"Salzburg","https://cdn5.wyscout.com/photos/team/public/420_120x120.png"
34809,"Salzburg U19","https://cdn5.wyscout.com/photos/team/public/g34809_120x120.png"
2220,"Samsunspor","https://cdn5.wyscout.com/photos/team/public/1343_120x120.png"
292,"San José","https://cdn5.wyscout.com/photos/team/public/929_120x120.png"
1706,"Santa Clara","https://cdn5.wyscout.com/photos/team/public/1536_120x120.png"
2496,"Sarpsborg 08","https://cdn5.wyscout.com/photos/team/public/1617_120x120.png"
5681,"Sassuolo","https://cdn5.wyscout.com/photos/team/public/196_120x120.png"
1846,"Saturn Ramenskoye","https://cdn5.wyscout.com/photos/team/public/1018_120x120.png"
4649,"Scheveningen","https://cdn5.wyscout.com/photos/team/public/g4649_120x120.png"
37518,"Sebail","https://cdn5.wyscout.com/photos/team/public/g37518_120x120.png"
16931,"Sepidrood Rasht","https://cdn5.wyscout.com/photos/team/public/g16931_120x120.png"
29657,"Sepsi","https://cdn5.wyscout.com/photos/team/public/g29657_120x120.png"
2176,"Servette","https://cdn5.wyscout.com/photos/team/public/1154_120x120.png"
2021,"Sevilla","https://cdn5.wyscout.com/photos/team/public/44_120x120.png"
2254,"Shakhtar Donetsk","https://cdn5.wyscout.com/photos/team/public/1037_120x120.png"
23021,"Shakhtar Donetsk U19","https://cdn5.wyscout.com/photos/team/public/g23021_120x120.png"
23101,"Shakhtar Donetsk U21","https://cdn5.wyscout.com/photos/team/public/g23101_120x120.png"
1498,"Sheriff","https://cdn5.wyscout.com/photos/team/public/1979_120x120.png"
1850,"Shinnik","https://cdn5.wyscout.com/photos/team/public/1022_120x120.png"
2693,"Shkendija","https://cdn5.wyscout.com/photos/team/public/3779_120x120.png"
751,"Shrewsbury Town","https://cdn5.wyscout.com/photos/team/public/795_120x120.png"
3792,"Šiauliai","https://cdn5.wyscout.com/photos/team/public/2001_120x120.png"
6559,"Sibir","https://cdn5.wyscout.com/photos/team/public/1660_120x120.png"
10629,"Sibir II","https://cdn5.wyscout.com/photos/team/public/g10629_120x120.png"
609,"Silkeborg","https://cdn5.wyscout.com/photos/team/public/1948_120x120.png"
25988,"Silkeborg U17","https://cdn5.wyscout.com/photos/team/public/g25988_120x120.png"
22939,"Silkeborg U19","https://cdn5.wyscout.com/photos/team/public/g22939_120x120.png"
13341,"Simmeringer SC","https://cdn5.wyscout.com/photos/team/public/g13341_120x120.png"
229,"Sint-Truiden","https://cdn5.wyscout.com/photos/team/public/521_120x120.png"
2189,"Sion","https://cdn5.wyscout.com/photos/team/public/585_120x120.png"
-1465,"Sion II","https://cdn5.wyscout.com/photos/team/public/3983_120x120.png"
2478,"Sirius","https://cdn5.wyscout.com/photos/team/public/1633_120x120.png"
16473,"Sivas Belediyespor","https://cdn5.wyscout.com/photos/team/public/g16473_120x120.png"
2238,"Sivasspor","https://cdn5.wyscout.com/photos/team/public/818_120x120.png"
20637,"Sivasspor Res.","https://cdn5.wyscout.com/photos/team/public/g20637_120x120.png"
30165,"Sivasspor U19","https://cdn5.wyscout.com/photos/team/public/g30165_120x120.png"
30257,"Sivasspor U21","https://cdn5.wyscout.com/photos/team/public/g30257_120x120.png"
3982,"SKA","https://cdn5.wyscout.com/photos/team/public/1659_120x120.png"
1872,"SKA-Khabarovsk","https://cdn5.wyscout.com/photos/team/public/1654_120x120.png"
642,"Skive","https://cdn5.wyscout.com/photos/team/public/2660_120x120.png"
202,"Slavia","https://cdn5.wyscout.com/photos/team/public/g202_120x120.png"
12465,"Smouha","https://cdn5.wyscout.com/photos/team/public/1835_120x120.png"
887,"Sochaux","https://cdn5.wyscout.com/photos/team/public/72_120x120.png"
18401,"Sochi","https://cdn5.wyscout.com/photos/team/public/g18401_120x120.png"
1858,"Sokol Saratov","https://cdn5.wyscout.com/photos/team/public/g1858_120x120.png"
2990,"SønderjyskE","https://cdn5.wyscout.com/photos/team/public/796_120x120.png"
-8869,"SønderjyskE U17","https://cdn5.wyscout.com/photos/team/public/g-8869_120x120.png"
22941,"SønderjyskE U19","https://cdn5.wyscout.com/photos/team/public/g22941_120x120.png"
4662,"Spakenburg","https://cdn5.wyscout.com/photos/team/public/3027_120x120.png"
1535,"Sparta Rotterdam","https://cdn5.wyscout.com/photos/team/public/145_120x120.png"
22985,"Sparta Rotterdam U19","https://cdn5.wyscout.com/photos/team/public/g22985_120x120.png"
18779,"Sparta Rotterdam U23","https://cdn5.wyscout.com/photos/team/public/g18779_120x120.png"
18588,"Spartak-Vladikavkaz","https://cdn5.wyscout.com/photos/team/public/g18588_120x120.png"
1844,"Spartak Moskva","https://cdn5.wyscout.com/photos/team/public/1011_120x120.png"
15156,"Spartak Moskva II","https://cdn5.wyscout.com/photos/team/public/g15156_120x120.png"
23160,"Spartak Moskva U21","https://cdn5.wyscout.com/photos/team/public/g23160_120x120.png"
1857,"Spartak Nal'chik","https://cdn5.wyscout.com/photos/team/public/1014_120x120.png"
1975,"Spartak Trnava","https://cdn5.wyscout.com/photos/team/public/1291_120x120.png"
5884,"Sportfreunde Lotte","https://cdn5.wyscout.com/photos/team/public/g5884_120x120.png"
1682,"Sporting Braga","https://cdn5.wyscout.com/photos/team/public/165_120x120.png"
1758,"Sporting Braga II","https://cdn5.wyscout.com/photos/team/public/g1758_120x120.png"
-8985,"Sporting Braga U23","https://cdn5.wyscout.com/photos/team/public/g-8985_120x120.png"
218,"Sporting Charleroi","https://cdn5.wyscout.com/photos/team/public/513_120x120.png"
25976,"Sporting Charleroi Res.","https://cdn5.wyscout.com/photos/team/public/g25976_120x120.png"
1712,"Sporting Covilhã","https://cdn5.wyscout.com/photos/team/public/1543_120x120.png"
1680,"Sporting CP","https://cdn5.wyscout.com/photos/team/public/159_120x120.png"
20376,"Sporting CP U19","https://cdn5.wyscout.com/photos/team/public/3183_120x120.png"
-8986,"Sporting CP U23","https://cdn5.wyscout.com/photos/team/public/g-8986_120x120.png"
2177,"St. Gallen","https://cdn5.wyscout.com/photos/team/public/587_120x120.png"
8761,"St. Gallen II","https://cdn5.wyscout.com/photos/team/public/g8761_120x120.png"
26858,"St. Petersburg U18","https://cdn5.wyscout.com/photos/team/public/g26858_120x120.png"
2424,"St. Pölten","https://cdn5.wyscout.com/photos/team/public/1356_120x120.png"
13334,"St. Pölten II","https://cdn5.wyscout.com/photos/team/public/g13334_120x120.png"
9787,"Stade Lausanne-Ouchy","https://cdn5.wyscout.com/photos/team/public/g9787_120x120.png"
230,"Standard Liège","https://cdn5.wyscout.com/photos/team/public/509_120x120.png"
25977,"Standard Liège Res.","https://cdn5.wyscout.com/photos/team/public/g25977_120x120.png"
15158,"Strogino","https://cdn5.wyscout.com/photos/team/public/g15158_120x120.png"
164,"Sturm Graz","https://cdn5.wyscout.com/photos/team/public/423_120x120.png"
962,"Stuttgart","https://cdn5.wyscout.com/photos/team/public/96_120x120.png"
34121,"Sultanbeyli Belediye","https://cdn5.wyscout.com/photos/team/public/g34121_120x120.png"
7119,"Sumy","https://cdn5.wyscout.com/photos/team/public/4056_120x120.png"
234,"SV Roeselare","https://cdn5.wyscout.com/photos/team/public/523_120x120.png"
6724,"Syrianska FC","https://cdn5.wyscout.com/photos/team/public/2473_120x120.png"
15228,"Syzran-2003","https://cdn5.wyscout.com/photos/team/public/g15228_120x120.png"
1112,"Szombathelyi Haladás","https://cdn5.wyscout.com/photos/team/public/1222_120x120.png"
24539,"Tambov","https://cdn5.wyscout.com/photos/team/public/g24539_120x120.png"
2264,"Tavriya","https://cdn5.wyscout.com/photos/team/public/1045_120x120.png"
24596,"TEC","https://cdn5.wyscout.com/photos/team/public/g24596_120x120.png"
3992,"Tekstilshchik","https://cdn5.wyscout.com/photos/team/public/g3992_120x120.png"
1544,"Telstar","https://cdn5.wyscout.com/photos/team/public/858_120x120.png"
71,"Teuta Durrës","https://cdn5.wyscout.com/photos/team/public/2211_120x120.png"
4526,"Thisted","https://cdn5.wyscout.com/photos/team/public/g4526_120x120.png"
-6657,"Thisted U19","https://cdn5.wyscout.com/photos/team/public/g-6657_120x120.png"
2180,"Thun","https://cdn5.wyscout.com/photos/team/public/588_120x120.png"
1355,"Tobol","https://cdn5.wyscout.com/photos/team/public/1195_120x120.png"
1870,"Tom' Tomsk","https://cdn5.wyscout.com/photos/team/public/1019_120x120.png"
11833,"Tondela","https://cdn5.wyscout.com/photos/team/public/g11833_120x120.png"
1542,"TOP Oss","https://cdn5.wyscout.com/photos/team/public/852_120x120.png"
30259,"Torku Konyaspor U21","https://cdn5.wyscout.com/photos/team/public/g30259_120x120.png"
1840,"Torpedo Moskva","https://cdn5.wyscout.com/photos/team/public/2633_120x120.png"
3994,"Torpedo Vladimir","https://cdn5.wyscout.com/photos/team/public/3623_120x120.png"
197,"Torpedo Zhodino","https://cdn5.wyscout.com/photos/team/public/1811_120x120.png"
22285,"Torque","https://cdn5.wyscout.com/photos/team/public/g22285_120x120.png"
2213,"Trabzonspor","https://cdn5.wyscout.com/photos/team/public/820_120x120.png"
-2732,"Trabzonspor U17","https://cdn5.wyscout.com/photos/team/public/g-2732_120x120.png"
25617,"Trabzonspor U19","https://cdn5.wyscout.com/photos/team/public/4374_120x120.png"
30261,"Trabzonspor U21","https://cdn5.wyscout.com/photos/team/public/g30261_120x120.png"
2937,"Trikala","https://cdn5.wyscout.com/photos/team/public/2800_120x120.png"
235,"Tubize","https://cdn5.wyscout.com/photos/team/public/1068_120x120.png"
24815,"Tuzlaspor","https://cdn5.wyscout.com/photos/team/public/g24815_120x120.png"
1522,"Twente","https://cdn5.wyscout.com/photos/team/public/149_120x120.png"
11180,"Twente II","https://cdn5.wyscout.com/photos/team/public/g11180_120x120.png"
6637,"Tyumen","https://cdn5.wyscout.com/photos/team/public/g6637_120x120.png"
1740,"UD Oliveirense","https://cdn5.wyscout.com/photos/team/public/g1740_120x120.png"
1246,"Udinese","https://cdn5.wyscout.com/photos/team/public/91_120x120.png"
1014,"Uerdingen","https://cdn5.wyscout.com/photos/team/public/g1014_120x120.png"
13204,"Ufa","https://cdn5.wyscout.com/photos/team/public/g13204_120x120.png"
18827,"Ufa II","https://cdn5.wyscout.com/photos/team/public/g18827_120x120.png"
29471,"Ufa U21","https://cdn5.wyscout.com/photos/team/public/g29471_120x120.png"
1374,"Ulsan","https://cdn5.wyscout.com/photos/team/public/2403_120x120.png"
19664,"Ümraniyespor","https://cdn5.wyscout.com/photos/team/public/g19664_120x120.png"
40174,"Ümraniyespor U21","https://cdn5.wyscout.com/photos/team/public/g40174_120x120.png"
266,"Union Saint-Gilloise","https://cdn5.wyscout.com/photos/team/public/g266_120x120.png"
7490,"Union Vöcklamarkt","https://cdn5.wyscout.com/photos/team/public/g7490_120x120.png"
3750,"Ural","https://cdn5.wyscout.com/photos/team/public/1651_120x120.png"
15213,"Ural II","https://cdn5.wyscout.com/photos/team/public/g15213_120x120.png"
24847,"Ural U21","https://cdn5.wyscout.com/photos/team/public/g24847_120x120.png"
-8773,"Urozhay Krasnodar","https://cdn5.wyscout.com/photos/team/public/g-8773_120x120.png"
12036,"USV Hercules","https://cdn5.wyscout.com/photos/team/public/g12036_120x120.png"
1523,"Utrecht","https://cdn5.wyscout.com/photos/team/public/150_120x120.png"
36451,"Utrecht II","https://cdn5.wyscout.com/photos/team/public/g36451_120x120.png"
22982,"Utrecht U19","https://cdn5.wyscout.com/photos/team/public/g22982_120x120.png"
22879,"Utrecht U23","https://cdn5.wyscout.com/photos/team/public/g22879_120x120.png"
7903,"Vaduz","https://cdn5.wyscout.com/photos/team/public/1142_120x120.png"
933,"Valenciennes","https://cdn5.wyscout.com/photos/team/public/61_120x120.png"
11938,"Várda SE","https://cdn5.wyscout.com/photos/team/public/g11938_120x120.png"
1698,"Varzim","https://cdn5.wyscout.com/photos/team/public/1538_120x120.png"
321,"Vasco da Gama","https://cdn5.wyscout.com/photos/team/public/253_120x120.png"
623,"Vejle","https://cdn5.wyscout.com/photos/team/public/g623_120x120.png"
25982,"Vejle U17","https://cdn5.wyscout.com/photos/team/public/g25982_120x120.png"
22936,"Vejle U19","https://cdn5.wyscout.com/photos/team/public/g22936_120x120.png"
39747,"Veles","https://cdn5.wyscout.com/photos/team/public/g39747_120x120.png"
639,"Vendsyssel","https://cdn5.wyscout.com/photos/team/public/2661_120x120.png"
-8812,"Veres","https://cdn5.wyscout.com/photos/team/public/g-8812_120x120.png"
39682,"Veres U21","https://cdn5.wyscout.com/photos/team/public/g39682_120x120.png"
604,"Viborg","https://cdn5.wyscout.com/photos/team/public/2504_120x120.png"
36499,"Viborg U17","https://cdn5.wyscout.com/photos/team/public/g36499_120x120.png"
-6651,"Viborg U19","https://cdn5.wyscout.com/photos/team/public/g-6651_120x120.png"
13720,"Viitorul","https://cdn5.wyscout.com/photos/team/public/3991_120x120.png"
1530,"Vitesse","https://cdn5.wyscout.com/photos/team/public/142_120x120.png"
24528,"Vitesse U19","https://cdn5.wyscout.com/photos/team/public/g24528_120x120.png"
22885,"Vitesse U23","https://cdn5.wyscout.com/photos/team/public/g22885_120x120.png"
1689,"Vitória Guimarães","https://cdn5.wyscout.com/photos/team/public/160_120x120.png"
21775,"Vitória Guimarães II","https://cdn5.wyscout.com/photos/team/public/g21775_120x120.png"
-8987,"Vitória Guimarães U23","https://cdn5.wyscout.com/photos/team/public/g-8987_120x120.png"
1696,"Vitória Setúbal","https://cdn5.wyscout.com/photos/team/public/161_120x120.png"
-8988,"Vitória Setúbal U23","https://cdn5.wyscout.com/photos/team/public/g-8988_120x120.png"
1531,"Volendam","https://cdn5.wyscout.com/photos/team/public/845_120x120.png"
8377,"Volga Ulyanovsk","https://cdn5.wyscout.com/photos/team/public/g8377_120x120.png"
3744,"Volgar Astrakhan","https://cdn5.wyscout.com/photos/team/public/1739_120x120.png"
10950,"Völkermarkt","https://cdn5.wyscout.com/photos/team/public/g10950_120x120.png"
2261,"Volyn","https://cdn5.wyscout.com/photos/team/public/2601_120x120.png"
2265,"Vorskla","https://cdn5.wyscout.com/photos/team/public/1049_120x120.png"
23015,"Vorskla U19","https://cdn5.wyscout.com/photos/team/public/g23015_120x120.png"
23108,"Vorskla U21","https://cdn5.wyscout.com/photos/team/public/g23108_120x120.png"
2425,"Vorwärts Steyr","https://cdn5.wyscout.com/photos/team/public/g2425_120x120.png"
4693,"VVSB","https://cdn5.wyscout.com/photos/team/public/g4693_120x120.png"
1538,"VVV","https://cdn5.wyscout.com/photos/team/public/147_120x120.png"
23134,"VVV/Helmond Sport U19","https://cdn5.wyscout.com/photos/team/public/g23134_120x120.png"
250,"Waasland-Beveren","https://cdn5.wyscout.com/photos/team/public/1076_120x120.png"
25978,"Waasland-Beveren Res.","https://cdn5.wyscout.com/photos/team/public/g25978_120x120.png"
167,"Wacker Innsbruck","https://cdn5.wyscout.com/photos/team/public/428_120x120.png"
10935,"Wacker Innsbruck II","https://cdn5.wyscout.com/photos/team/public/g10935_120x120.png"
1181,"Waterford United","https://cdn5.wyscout.com/photos/team/public/g1181_120x120.png"
2930,"Wattens","https://cdn5.wyscout.com/photos/team/public/g2930_120x120.png"
1036,"Wattenscheid 09","https://cdn5.wyscout.com/photos/team/public/g1036_120x120.png"
8733,"Wels","https://cdn5.wyscout.com/photos/team/public/g8733_120x120.png"
231,"Westerlo","https://cdn5.wyscout.com/photos/team/public/525_120x120.png"
4692,"Westlandia","https://cdn5.wyscout.com/photos/team/public/g4692_120x120.png"
17500,"Whitecaps","https://cdn5.wyscout.com/photos/team/public/3270_120x120.png"
10847,"Wiener Neustadt","https://cdn5.wyscout.com/photos/team/public/1191_120x120.png"
2183,"Wil","https://cdn5.wyscout.com/photos/team/public/1149_120x120.png"
1521,"Willem II","https://cdn5.wyscout.com/photos/team/public/156_120x120.png"
38225,"Willem II U19","https://cdn5.wyscout.com/photos/team/public/g38225_120x120.png"
22878,"Willem II U23","https://cdn5.wyscout.com/photos/team/public/g22878_120x120.png"
2198,"Winterthur","https://cdn5.wyscout.com/photos/team/public/1148_120x120.png"
21579,"Wolfsberger AC","https://cdn5.wyscout.com/photos/team/public/g21579_120x120.png"
10951,"Wolfsberger AC II","https://cdn5.wyscout.com/photos/team/public/g10951_120x120.png"
37178,"Wolverhampton U23","https://cdn5.wyscout.com/photos/team/public/g37178_120x120.png"
680,"Wolverhampton Wanderers","https://cdn5.wyscout.com/photos/team/public/319_120x120.png"
1047,"Xanthi","https://cdn5.wyscout.com/photos/team/public/436_120x120.png"
11710,"Yeni Malatyaspor","https://cdn5.wyscout.com/photos/team/public/3283_120x120.png"
37618,"Yeni Malatyaspor U19","https://cdn5.wyscout.com/photos/team/public/g37618_120x120.png"
39826,"Yeni Malatyaspor U21","https://cdn5.wyscout.com/photos/team/public/g39826_120x120.png"
39791,"Yeni Orduspor","https://cdn5.wyscout.com/photos/team/public/g39791_120x120.png"
4094,"Yenisey","https://cdn5.wyscout.com/photos/team/public/3622_120x120.png"
-8804,"Yenisey U21","https://cdn5.wyscout.com/photos/team/public/g-8804_120x120.png"
735,"Yeovil Town","https://cdn5.wyscout.com/photos/team/public/1168_120x120.png"
2959,"YF Juventus","https://cdn5.wyscout.com/photos/team/public/g2959_120x120.png"
2175,"Young Boys","https://cdn5.wyscout.com/photos/team/public/580_120x120.png"
-9106,"Young Boys U19","https://cdn5.wyscout.com/photos/team/public/g-9106_120x120.png"
3460,"Zamalek","https://cdn5.wyscout.com/photos/team/public/1254_120x120.png"
1841,"Zenit","https://cdn5.wyscout.com/photos/team/public/1020_120x120.png"
15231,"Zenit Irkutsk","https://cdn5.wyscout.com/photos/team/public/g15231_120x120.png"
18739,"Zenit Izhevsk","https://cdn5.wyscout.com/photos/team/public/g18739_120x120.png"
18838,"Zenit St. Petersburg II","https://cdn5.wyscout.com/photos/team/public/g18838_120x120.png"
23161,"Zenit St. Petersburg U21","https://cdn5.wyscout.com/photos/team/public/g23161_120x120.png"
36814,"Zhemchuzhyna Odesa","https://cdn5.wyscout.com/photos/team/public/g36814_120x120.png"
9063,"Zirka","https://cdn5.wyscout.com/photos/team/public/4058_120x120.png"
36727,"Zirka U21","https://cdn5.wyscout.com/photos/team/public/g36727_120x120.png"
8374,"Znamya Truda","https://cdn5.wyscout.com/photos/team/public/g8374_120x120.png"
571,"Znojmo","https://cdn5.wyscout.com/photos/team/public/g571_120x120.png"
8388,"Zorkiy","https://cdn5.wyscout.com/photos/team/public/g8388_120x120.png"
3704,"Zorya","https://cdn5.wyscout.com/photos/team/public/1042_120x120.png"
23023,"Zorya Luhansk U19","https://cdn5.wyscout.com/photos/team/public/g23023_120x120.png"
23099,"Zorya Luhansk U21","https://cdn5.wyscout.com/photos/team/public/g23099_120x120.png"
8775,"Zug","https://cdn5.wyscout.com/photos/team/public/g8775_120x120.png"
236,"Zulte-Waregem","https://cdn5.wyscout.com/photos/team/public/524_120x120.png"
25979,"Zulte-Waregem Res.","https://cdn5.wyscout.com/photos/team/public/g25979_120x120.png"
2179,"Zürich","https://cdn5.wyscout.com/photos/team/public/581_120x120.png"
8762,"Zürich II","https://cdn5.wyscout.com/photos/team/public/g8762_120x120.png"
37533,"Zürich U19","https://cdn5.wyscout.com/photos/team/public/g37533_120x120.png"
-8825,"Zvezda Perm","https://cdn5.wyscout.com/photos/team/public/g-8825_120x120.png"
