"id","positions"
"492043","LB"
"310987","CF"
"310987","AMF"
"371113","RCMF"
"371113","LCMF"
"371113","DMF"
"451401","AMF"
"451401","RCMF"
"451401","RW"
"501355","GK"
"-90143","RCMF"
"-90143","DMF"
"-90143","RW"
"-60715","RCB"
"-60715","LCB"
"-60715","RDMF"
"-104232","LCB"
"-92926","CF"
"-92926","LAMF"
"-90507","RDMF"
"-90507","LDMF"
"-90507","RCMF"
"-57117","LCB"
"-57117","CB"
"-97940","AMF"
"-97940","RAMF"
"-97940","RCMF"
"-58464","RB"
"491573","AMF"
"491573","LCMF"
"491573","RDMF"
"-90141","RCB"
"29891","GK"
"-90142","RAMF"
"-90142","RW"
"-90142","LW"
"-90140","LB"
"-90140","LW"
"-90140","RB"
"-92924","LB"
"-92924","LCB"
"-47654","RCMF"
"-47654","LCMF"
"-47654","LDMF"
"-88292","LW"
"-90762","LAMF"
"320916","GK"
"320916","RCB"
"-88294","RCB"
"-88294","LCB"
"482020","CF"
"482020","AMF"
"301352","LAMF"
"301352","LW"
"301352","RAMF"
"-95158","RW"
"-95158","LW"
"301358","RW"
"301358","RAMF"
"301358","LW"
"6508","LB"
"411981","AMF"
"411981","CF"
"411981","LCMF3"
"442297","RB"
"442297","LCB"
"301108","RB"
"301108","LB"
"481362","LW"
"481362","LWF"
"-90962","RW"
"-90962","RWF"
"190380","GK"
"-80819","LCB"
"-80819","RCB"
"500284","LB"
"500284","RB"
"500284","RW"
"382573","RCB"
"409798","LCMF"
"409798","RCMF"
"355663","CF"
"187161","RCMF"
"187161","LCMF"
"442333","AMF"
"442333","LW"
"-102441","RW"
"-91735","RB"
"444909","DMF"
"-91734","LCMF3"
"-91734","RDMF"
"509284","LCB"
"509311","RCMF"
"509311","AMF"
"509311","RCMF3"
"-102440","LB"
"-102440","LAMF"
"-97936","RCB"
"-91732","RCB"
"-91732","LCB"
"-91733","RCMF3"
"-91733","AMF"
"-91733","RCMF"
"509281","GK"
"-49115","LCB"
"-49115","LB"
"-75271","CF"
"-75271","LAMF"
"-75271","RWF"
"509285","RB"
"509285","LB"
"409461","RWF"
"409461","RW"
"409461","LWF"
"509299","LCMF"
"509299","LCMF3"
"509299","LDMF"
"480628","RCMF"
"480628","RCMF3"
"480628","AMF"
"-100770","LW"
"-88208","GK"
"-88205","CF"
"-88223","LCB"
"410164","CF"
"-88231","RB"
"-90904","LW"
"-90904","RW"
"-88215","RB"
"-88215","LB"
"-88240","CF"
"-88241","RW"
"-88241","RWF"
"402590","LW"
"402590","RB"
"402590","LCMF"
"-88235","RB"
"-88235","CF"
"-88235","LB"
"154380","LB"
"-88224","LCB"
"252101","RW"
"252101","LW"
"348969","CF"
"76377","GK"
"127932","LCMF"
"127932","DMF"
"402592","RCMF"
"402592","LCMF"
"402592","RCMF3"
"459097","RCMF"
"459097","LCMF"
"492902","RB"
"481664","GK"
"-81820","GK"
"-98995","CF"
"-98995","LAMF"
"-98995","AMF"
"-96755","RCMF"
"-96755","LCMF"
"-96755","RDMF"
"254299","RB"
"254299","RW"
"-80832","RW"
"-80832","RAMF"
"442534","GK"
"406862","RCMF"
"406862","RB"
"406862","RDMF"
"481667","LB"
"160152","RB"
"160152","LB"
"187067","RW"
"187067","RAMF"
"187067","LW"
"301545","AMF"
"301545","CF"
"301545","LCMF"
"446823","LCB"
"446823","LCMF"
"446823","LDMF"
"114734","LW"
"114734","LAMF"
"114734","LWF"
"122142","RCB"
"355023","LB"
"355023","LCB"
"355023","RB"
"423544","CF"
"442535","LB"
"-82969","RCMF"
"-82969","LCMF3"
"-77909","RW"
"-77909","LWF"
"477976","GK"
"465775","RCMF3"
"465775","AMF"
"465775","RB5"
"479971","CF"
"498360","CF"
"498360","RWF"
"126096","LCB3"
"186657","LWB"
"186657","LB5"
"186657","RB5"
"465058","LWF"
"465058","LW"
"465058","RWF"
"312532","GK"
"492056","RCMF"
"186654","LCMF"
"186654","RCMF"
"186654","LCMF3"
"410083","LWB"
"410083","LCMF3"
"410083","AMF"
"211256","CB"
"211256","RCMF"
"211256","DMF"
"492059","RWF"
"492059","LWB"
"492059","RW"
"405474","CF"
"127724","LCMF"
"127724","RCMF3"
"523132","LCB3"
"523132","CB"
"523132","RCB3"
"321118","LCB"
"301052","CF"
"127298","LCB3"
"127298","LB"
"-88291","LB"
"-88291","LCB"
"-88291","LCB3"
"6499","AMF"
"6499","LAMF"
"6499","RWF"
"239544","CB"
"239544","LCB"
"130163","GK"
"262515","GK"
"239188","RCMF"
"239188","LCMF"
"239188","DMF"
"256743","AMF"
"-50597","CF"
"-88295","LCMF"
"-88295","LDMF"
"-88277","LB"
"-88277","LWB"
"-88277","RW"
"6728","RWB"
"6728","RW"
"6728","RAMF"
"415576","LCB"
"415576","LCB3"
"415576","RCB3"
"-88281","AMF"
"-88284","RB"
"-88284","RCB3"
"-88284","RWB"
"-38750","AMF"
"-38750","LCMF"
"-38750","LAMF"
"491169","LWB"
"491169","LW"
"-88283","RCMF"
"-88283","RDMF"
"-88275","RCB"
"-88275","CB"
"501363","CF"
"-88312","CF"
"-98208","RCMF3"
"-98208","RW"
"-98208","LAMF"
"400905","LWB"
"400905","LB"
"400905","RAMF"
"118781","CF"
"118781","RW"
"491173","RCMF"
"491173","LCMF"
"491173","CF"
"123019","CF"
"126118","RW"
"126118","LW"
"128320","LW"
"128320","LCMF3"
"128320","RW"
"320968","LCB3"
"320968","LCB"
"491176","RCMF"
"491176","LCMF"
"491176","LDMF"
"491175","LB"
"414914","LCB"
"414914","CB"
"491177","CF"
"491177","RW"
"491177","RAMF"
"491178","RB"
"491178","RWB"
"492084","RCB"
"492084","RCB3"
"252945","GK"
"460466","CF"
"460466","RWF"
"-57050","CF"
"469172","RB"
"119403","AMF"
"119403","LWF"
"186581","LB"
"332844","CF"
"332844","AMF"
"332844","LW"
"482875","AMF"
"482875","CF"
"482875","RAMF"
"453344","LAMF"
"453344","LW"
"-77390","LDMF"
"-77390","LCMF"
"-77390","RDMF"
"239144","LAMF"
"239144","AMF"
"239144","RAMF"
"297657","RCB"
"119771","GK"
"-88259","LDMF"
"-88259","RW"
"-88267","RW"
"-88267","RDMF"
"420105","RW"
"420105","RB"
"450955","RB"
"450955","RW"
"127961","CF"
"127021","LCB"
"127021","LB"
"130837","LCB"
"404947","RB"
"494038","RW"
"494038","RAMF"
"304081","RW"
"304081","LW"
"304081","RB"
"304079","GK"
"492191","RCMF"
"492191","LCMF"
"492191","RDMF"
"76321","LW"
"76321","LAMF"
"123689","RCMF"
"123689","CF"
"123689","AMF"
"186342","LB"
"186342","RB"
"189091","CF"
"189091","AMF"
"6722","LCMF"
"6722","RCMF"
"6722","LDMF"
"293608","RCB"
"509324","RCB3"
"76340","CB"
"76340","RCB"
"410738","LB"
"410738","RWB"
"256921","GK"
"493929","LW"
"493929","LCB3"
"493929","LWB"
"26127","DMF"
"26127","LCMF3"
"26127","RCMF"
"72347","GK"
"302063","LCB3"
"302063","LCB"
"183893","LCMF3"
"183893","LCMF"
"127610","LB5"
"127610","LWB"
"127610","LB"
"312876","CF"
"76256","CB"
"123726","RWB"
"123726","RB"
"123726","RW"
"156205","LCMF3"
"156205","DMF"
"156205","LCMF"
"403344","RCB3"
"403344","RCB"
"127675","DMF"
"127675","RCMF"
"127675","LCMF"
"114656","CF"
"114656","AMF"
"494035","CF"
"252525","RCMF3"
"252525","AMF"
"252525","RAMF"
"421876","RB5"
"421876","RWB"
"421876","LWB"
"127275","RW"
"127275","LW"
"138350","GK"
"76329","RCMF"
"76329","RCMF3"
"76329","LCMF"
"315810","LB"
"315810","LAMF"
"143149","CF"
"489961","RW"
"489961","RAMF"
"302472","RB"
"27572","LCMF"
"27572","RCMF"
"27572","LDMF"
"350979","RB"
"491059","LW"
"491059","RW"
"192915","GK"
"493838","RW"
"493838","RAMF"
"6750","RCB"
"84806","CF"
"27901","RCB"
"27901","RCMF"
"27901","LDMF"
"128645","LB"
"253977","LB5"
"253977","LWB"
"253977","LB"
"188434","LCMF"
"188434","RCMF"
"188434","AMF"
"123446","RCMF"
"123446","LCMF"
"123446","RDMF"
"186969","LW"
"186969","LAMF"
"243023","CF"
"243023","AMF"
"243023","RW"
"252183","LCB"
"-44073","RW"
"442198","LB"
"-88379","LB"
"-93845","RW"
"-93845","RAMF"
"-93845","RCMF3"
"197466","GK"
"370069","CF"
"370069","RWF"
"446152","GK"
"347939","LCB"
"347939","CB"
"409959","RCB"
"409959","LCB"
"294650","RAMF"
"294650","LAMF"
"294650","RW"
"464961","RB"
"301791","RDMF"
"301791","RCMF"
"301791","LDMF"
"409602","AMF"
"409602","CF"
"409602","LCMF"
"413919","CF"
"422350","LB"
"422350","RB"
"481858","LDMF"
"481858","LCMF"
"481858","RDMF"
"307506","CF"
"307506","DMF"
"307506","LDMF"
"410739","LAMF"
"410739","RAMF"
"410739","RW"
"442293","LB"
"442293","LWB"
"504624","AMF"
"504624","CF"
"-88305","RW"
"-88305","LW"
"-79876","CF"
"-79876","RW"
"515806","CF"
"515806","AMF"
"405950","RB"
"450849","RW"
"450849","RAMF"
"129023","RCB"
"129023","LB"
"129023","RB"
"496699","RCB"
"27700","LCMF"
"27700","LDMF"
"27700","RCMF"
"128005","CF"
"199220","LCB"
"309793","LB"
"309793","RW"
"76254","LW"
"76254","LAMF"
"127181","AMF"
"127181","LCMF"
"127181","RCMF"
"492824","GK"
"-97925","GK"
"-79932","GK"
"-88232","RB"
"-88232","LW"
"-90760","CF"
"509286","RB"
"509286","RW"
"-91746","RW"
"-88220","LCMF"
"-88220","RCMF"
"-88220","LDMF"
"-52979","RW"
"-52979","LW"
"503606","LCB"
"-33673","RB"
"-33673","LB"
"-88229","RCB"
"-88229","LCB"
"-88229","CF"
"-56854","LCB"
"-88483","LCMF"
"-88483","RCMF"
"-79935","RCMF"
"-79935","LCMF"
"492204","CF"
"492204","LCMF"
"481661","CF"
"481661","LW"
"481661","RW"
"422714","LCMF"
"422714","CF"
"422714","RCMF"
"-79933","RW"
"-79933","CF"
"451445","CF"
"451445","LW"
"492201","RCMF"
"492201","RB"
"492201","LCMF"
"492206","LW"
"492206","RW"
"514103","RCB"
"514103","RB"
"-91373","DMF"
"-57538","RCMF3"
"345545","RCMF3"
"-88250","CF"
"-88250","LCMF3"
"-88250","LCMF"
"131737","RCB3"
"131737","RWB"
"131737","DMF"
"490644","CF"
"142482","RCB3"
"142482","LCB3"
"142482","CB"
"409616","RCB3"
"409616","RCMF3"
"-81319","RCMF"
"-81319","RCMF3"
"-81319","AMF"
"368879","LWB"
"368879","LCB3"
"368879","RWB"
"417847","LCB3"
"417847","DMF"
"444907","CF"
"492800","CF"
"492800","LW"
"492800","AMF"
"492802","RCMF3"
"492802","AMF"
"129070","LWB"
"129070","LB5"
"459083","LCMF3"
"171256","CB"
"123729","DMF"
"123729","RCMF"
"314389","RWB"
"314389","RB5"
"26114","GK"
"481853","RW"
"481853","RDMF"
"492062","LW"
"492062","RW"
"142890","RCB"
"142890","DMF"
"142890","CF"
"520787","CF"
"520787","RW"
"411838","RAMF"
"411838","RCMF"
"411838","RW"
"122696","RDMF"
"122696","RCMF"
"122696","DMF"
"127928","RCMF"
"127928","RAMF"
"127928","RW"
"27649","CF"
"27649","LW"
"349837","RW"
"349837","RAMF"
"6847","DMF"
"6847","LDMF"
"27555","LW"
"27555","CF"
"27555","LAMF"
"82946","LB"
"88337","CF"
"88337","AMF"
"128425","LCB"
"133976","RB"
"408900","RCB"
"-90899","LCMF"
"291126","RCMF"
"291126","LW"
"291126","RW"
"-88258","RW"
"-88258","LAMF"
"409458","LDMF"
"409458","LCMF"
"409458","RDMF"
"461726","GK"
"-88262","RB"
"-88261","LW"
"-88261","LAMF"
"27716","RCB"
"27714","LB"
"409797","RCMF"
"409797","RDMF"
"409797","LDMF"
"349767","CF"
"349767","AMF"
"-88260","RCB"
"128357","RB"
"128357","RW"
"128357","LB"
"336901","RW"
"336901","RAMF"
"336901","LW"
"41531","LCB"
"336163","CF"
"336163","LW"
"336163","AMF"
"-83471","RCMF"
"-88197","LCMF3"
"-88197","RAMF"
"-88197","AMF"
"130885","LCMF3"
"130885","AMF"
"130885","RW"
"402567","CF"
"402567","LB5"
"402567","RW"
"507428","GK"
"336319","RW"
"336319","RB5"
"336319","AMF"
"423542","RCB3"
"423542","LCB"
"423542","LCB3"
"76164","RCB"
"76164","RCB3"
"76164","CB"
"483176","CF"
"245873","CF"
"245873","LW"
"416520","LAMF"
"416520","RAMF"
"416520","LW"
"492271","LCB3"
"492271","LB"
"-44174","DMF"
"-44174","LCMF"
"122216","LCB"
"122216","RB"
"122216","LWB"
"6593","RB"
"6593","LB"
"-44176","CF"
"-44176","RCMF"
"-44176","AMF"
"127602","RCMF"
"127602","DMF"
"127602","CB"
"185228","LCMF"
"185228","RCMF3"
"185228","LCMF3"
"350403","RWB"
"350403","RB"
"350403","RB5"
"349409","CF"
"349409","AMF"
"-98540","RB"
"-102218","LW"
"-102218","LAMF"
"-53299","GK"
"-95284","LCMF"
"-95284","RDMF"
"-93065","CF"
"-93065","AMF"
"-93060","GK"
"-88400","GK"
"-93061","LCB"
"-93061","LB"
"-93061","RB"
"-93063","CF"
"-93063","RW"
"-53302","CF"
"-93058","LW"
"-93058","RW"
"-93058","AMF"
"-93056","RCB"
"361491","RB"
"-8462","LCMF"
"-8462","RCMF"
"-8462","LDMF"
"452233","AMF"
"452233","CF"
"-93059","RCMF"
"-93059","RDMF"
"-93059","DMF"
"495458","LB"
"402991","GK"
"-89826","CF"
"-102407","LCMF"
"460487","RW"
"460487","LW"
"194335","LB"
"-78582","RW"
"-78582","RAMF"
"-89825","RCMF"
"-89825","LCMF"
"-89825","RDMF"
"491369","LB"
"491369","LB5"
"-89827","LW"
"492942","RCB"
"492942","CB"
"492942","LCB"
"294360","RCMF"
"294360","LCMF"
"239448","RCB"
"239448","RCB3"
"-89824","CF"
"-77600","LCMF"
"-77600","RCMF"
"-77599","LW"
"-77597","RB"
"-77597","RB5"
"410752","LCB"
"410752","CB"
"410752","CF"
"504865","CF"
"504865","AMF"
"509314","RW"
"509314","CF"
"422638","LB"
"422638","LCB"
"-88201","GK"
"492907","RWB"
"-63402","RWB"
"-63402","RB5"
"504604","GK"
"440103","RCB3"
"440103","RWB"
"6364","LCMF"
"6364","DMF"
"6364","RCMF"
"492943","AMF"
"492943","RAMF"
"492943","CF"
"200225","AMF"
"200225","RCMF3"
"200225","LCMF3"
"265290","CF"
"114743","GK"
"339117","RCB3"
"339117","RCMF"
"339117","RCMF3"
"357681","RCB3"
"129057","LWB"
"194903","CF"
"194903","RWF"
"194903","AMF"
"491279","LWB"
"491279","LB5"
"492793","RWB"
"337321","LCB3"
"127189","CB"
"354453","CF"
"408904","LCMF"
"408904","DMF"
"408904","RCMF"
"450386","LCMF3"
"450386","LCMF"
"450386","AMF"
"391437","RDMF"
"391437","RCMF"
"391437","LCMF3"
"-77962","RB"
"-77962","LCB"
"-77962","RCB"
"188048","LCB"
"188048","RB"
"269785","LW"
"269785","LAMF"
"302271","RAMF"
"302271","RW"
"-90914","RAMF"
"-90914","AMF"
"-90914","LCMF"
"27533","GK"
"188052","LB"
"302901","LW"
"302901","RW"
"-33646","GK"
"29130","RB"
"72506","GK"
"335361","RCMF"
"335361","LCMF"
"72509","LB"
"187719","CF"
"187719","RW"
"195187","CF"
"195187","AMF"
"460371","LCMF"
"460371","RDMF"
"460371","RCMF"
"182810","CF"
"182810","AMF"
"188053","RCB"
"292685","LCMF"
"292685","LDMF"
"292685","RB"
"477834","RCB"
"-97939","LCB"
"-90912","LB"
"-90912","RB"
"-90910","RB"
"160529","GK"
"-97937","AMF"
"-97937","CF"
"-97937","RW"
"320406","RCMF"
"320406","RDMF"
"320406","LCMF"
"307213","CF"
"354735","RCB"
"354735","CB"
"196349","LCB"
"196349","LCB3"
"-90909","LCMF"
"-90909","LDMF"
"-90909","RDMF"
"-77307","RDMF"
"-77307","RCMF"
"292720","CF"
"446415","RB"
"-77319","LCB"
"-77319","RCB"
"-77319","RCB3"
"-77311","LB"
"-31111","RCB"
"-31111","LDMF"
"-31111","RCMF"
"6629","LCMF"
"6629","LAMF"
"6629","RW"
"6778","GK"
"508326","CF"
"508326","LW"
"508326","LAMF"
"-77301","LW"
"-77301","CF"
"-77301","RW"
"61438","AMF"
"61438","RCMF"
"61438","CF"
"386419","RW"
"386419","LW"
"386419","RAMF"
"-90892","CF"
"-60873","GK"
"456240","CF"
"481965","CF"
"-57051","CF"
"491373","CF"
"-80822","RB"
"-79951","LB"
"484976","GK"
"450945","LCB"
"450496","RCB"
"495682","RAMF"
"495682","RW"
"-88272","RDMF"
"-88272","RCMF"
"-88272","LDMF"
"494040","RW"
"494040","LAMF"
"494040","RAMF"
"269971","AMF"
"301099","LAMF"
"301099","LW"
"465004","LCB"
"481372","RCB"
"363033","AMF"
"363033","RCMF"
"363033","LCMF"
"450946","LDMF"
"450946","LCMF"
"451577","CF"
"451577","RAMF"
"451577","LAMF"
"271399","LB"
"425992","RAMF"
"425992","RW"
"425992","CF"
"479996","RDMF"
"479996","RCMF"
"479996","LCMF"
"-31339","RCB3"
"346071","AMF"
"346071","LW"
"346071","DMF"
"-80831","RW"
"27965","LCB"
"27965","CB"
"389399","LW"
"389399","CF"
"389399","RW"
"135388","LW"
"135388","RW"
"135388","RWF"
"6665","CF"
"6665","RWF"
"6665","RW"
"301792","RCB3"
"301792","RCB"
"128543","RB"
"128543","RB5"
"128543","DMF"
"290749","CF"
"134118","RB5"
"134118","RWB"
"134118","RW"
"6748","LCB3"
"6748","LB"
"6748","LB5"
"293713","LCMF"
"293713","RCMF"
"27928","LW"
"27928","LWF"
"252111","LCMF"
"252111","RCMF"
"6663","RCMF"
"6663","LCMF"
"6663","CB"
"-88321","CF"
"-88321","LWF"
"-88324","RCMF3"
"-88324","RB"
"-88324","RB5"
"415449","GK"
"188346","LWB"
"188346","LB5"
"372993","LCB3"
"115366","DMF"
"115366","RCMF"
"115366","LCMF"
"293910","RCB3"
"495455","LCB3"
"232265","CF"
"232265","AMF"
"449429","RCMF3"
"449429","LCMF3"
"449429","LCMF"
"27825","LCMF3"
"27825","AMF"
"27825","LW"
"87741","LCMF"
"87741","DMF"
"87741","RCMF"
"237202","CF"
"142766","GK"
"176977","CB"
"456250","DMF"
"456250","RCMF"
"27849","LCMF3"
"27849","AMF"
"126841","CF"
"126841","AMF"
"126878","RWB"
"126878","LWB"
"126878","RB5"
"409705","RCMF3"
"409705","AMF"
"409705","CF"
"335233","RDMF"
"335233","LCMF"
"335233","AMF"
"127784","GK"
"27962","GK"
"492879","AMF"
"492879","RCMF"
"492879","LCMF"
"293607","CF"
"293607","LCMF"
"293607","AMF"
"244222","LCB"
"459116","RAMF"
"459116","CF"
"459116","LAMF"
"63566","RCB"
"185146","RCMF"
"185146","AMF"
"185146","LCMF"
"277664","RW"
"277664","RAMF"
"277664","AMF"
"302460","LDMF"
"302460","LCMF"
"302460","DMF"
"372285","LB"
"372285","RB"
"29925","LB"
"126831","RDMF"
"126831","RCMF"
"126831","DMF"
"186720","LAMF"
"186720","RAMF"
"186720","RW"
"386277","AMF"
"386277","LDMF"
"386277","RW"
"188638","RB"
"127983","CF"
"235816","LCB"
"235816","RCB"
"454531","GK"
"127266","LAMF"
"127266","LW"
"127266","RAMF"
"485897","LB"
"315007","GK"
"479999","RAMF"
"442538","RAMF"
"442538","AMF"
"389409","CF"
"-88351","LDMF"
"-88351","AMF"
"-88351","RDMF"
"127263","RCB"
"253585","LDMF"
"253585","RDMF"
"253585","RCMF"
"349501","RB"
"349501","RAMF"
"386259","LCB"
"127642","RDMF"
"127642","LDMF"
"127642","RCB"
"128560","RB"
"128560","LB"
"410010","AMF"
"410010","CF"
"446546","CF"
"449388","LAMF"
"449388","RAMF"
"449388","AMF"
"-44019","RB5"
"-60438","GK"
"-53287","LWB"
"-53287","LB5"
"-53287","RB5"
"477412","RW"
"477412","RCMF3"
"-53292","CF"
"-53292","RW"
"-53292","AMF"
"-41195","RWB"
"-41195","RB"
"-41195","RB5"
"-31385","LCB3"
"-31385","LCB"
"-53286","CF"
"-53286","LW"
"-42743","RCB3"
"-42743","RCB"
"-42508","CB"
"-42508","LCB"
"-42508","RCB"
"-33570","CF"
"-44021","DMF"
"-44021","RCMF"
"-44021","LCMF"
"-53291","RCMF3"
"-53291","RCMF"
"498142","RCMF"
"498142","DMF"
"495691","CF"
"446063","GK"
"-89523","RB"
"-89523","LW"
"-89523","AMF"
"-43192","LB"
"-43192","LAMF"
"311197","LB"
"498143","LCMF"
"498143","RCMF"
"498143","AMF"
"-41013","LW"
"-41013","RDMF"
"-41013","LCMF"
"491643","RCB"
"491643","RB"
"502632","GK"
"-56766","RDMF"
"-56766","RCMF"
"508230","RB"
"508230","LB"
"444778","LB"
"444778","RW"
"444778","LW"
"-57045","CF"
"323222","LCB"
"491644","LDMF"
"491644","RDMF"
"491644","DMF"
"-89522","AMF"
"-89522","RCMF"
"-90714","CF"
"182805","RCMF"
"158305","RCMF3"
"158305","RW"
"216879","GK"
"-77391","LCMF"
"-77391","AMF"
"-77391","LCMF3"
"478808","GK"
"72953","GK"
"336315","RW"
"336315","LWB"
"336315","RCMF3"
"26155","RCMF"
"26155","DMF"
"26155","LCMF"
"190470","CF"
"389775","LB"
"389775","LCB3"
"503596","LB"
"503596","LB5"
"503596","LW"
"6617","LCB"
"6617","CB"
"186690","LCMF"
"186690","RCMF"
"186690","DMF"
"411456","RCB"
"411456","RCB3"
"451404","RB"
"451404","RB5"
"451408","LW"
"451408","LCMF"
"451408","AMF"
"355127","LWB"
"355127","LB5"
"355127","LCB3"
"6379","CF"
"6379","LW"
"404221","LCMF3"
"404221","LCMF"
"404221","AMF"
"449494","RB"
"449494","LDMF"
"511608","RW"
"511608","LAMF"
"301058","LB"
"320173","LDMF"
"320173","RCMF"
"320173","LCMF"
"450488","LCB"
"450488","RCB"
"358797","CF"
"422360","RCB"
"250077","LCB"
"301098","RCMF"
"301098","LCMF"
"301098","DMF"
"302064","AMF"
"302064","LCMF"
"302064","RCMF"
"440081","GK"
"262501","RCB"
"262501","CB"
"491876","LW"
"491876","RW"
"491876","LAMF"
"29468","DMF"
"29468","LCMF"
"29468","RCMF"
"308524","RCB3"
"308524","LB5"
"308524","LWB"
"403279","LW"
"403279","RW"
"403279","RAMF"
"127028","LCB"
"127028","LB"
"302027","LCB"
"302027","RCB"
"400581","RB"
"400581","RW"
"400581","RB5"
"132609","GK"
"451617","AMF"
"27654","RCB"
"27654","CB"
"27654","LCB"
"493836","LDMF"
"493836","LCMF"
"493836","RCMF"
"410854","GK"
"6440","LCMF"
"6440","RCMF"
"6440","CF"
"481673","LCMF"
"481673","RCMF"
"6475","LB"
"6475","RB"
"6475","RB5"
"28567","CF"
"28567","AMF"
"76198","LB"
"76198","LB5"
"451198","RCB"
"451198","RCB3"
"490669","LCB"
"490669","LCB3"
"298218","RW"
"298218","RAMF"
"443095","CF"
"128554","RB"
"128554","RW"
"135696","LW"
"135696","LAMF"
"298648","RCMF"
"298648","LW"
"298648","RDMF"
"403278","CF"
"-96570","RAMF"
"-90919","LW"
"403903","RCMF"
"256087","GK"
"446125","LB5"
"-61399","LCMF"
"-61399","RCMF"
"-61399","AMF"
"146871","LWF"
"146871","LW"
"190331","RB"
"-90180","RWB"
"-90180","RAMF"
"-90180","RB5"
"357407","RWB"
"357407","RB5"
"357407","RCB3"
"297007","RCMF"
"297007","RW"
"297007","RWB"
"87750","CF"
"-52981","RCB3"
"-52981","RWF"
"-52981","LCB3"
"489962","AMF"
"489962","RW"
"489962","RWF"
"76300","CB"
"443561","RCB3"
"250905","LWB"
"250905","RWB"
"250905","LB5"
"123410","CF"
"123410","AMF"
"429027","GK"
"446127","AMF"
"446127","CF"
"446127","LWF"
"-90181","LW"
"-90181","LWF"
"-90181","AMF"
"416849","LCMF"
"422361","LCB3"
"-58322","LCB"
"505164","RW"
"439178","CF"
"439178","AMF"
"451939","RB"
"451939","RW"
"482817","RCB"
"482817","LDMF"
"482817","AMF"
"494732","LCMF"
"494732","LCMF3"
"-92053","CF"
"-92408","RCMF"
"-92408","LDMF"
"-92408","RDMF"
"302194","RCB"
"302194","RDMF"
"302194","RCMF"
"-93344","RW"
"-93344","LW"
"-93344","RCMF3"
"128747","LW"
"128747","CF"
"128747","LCMF"
"252508","LCB"
"252508","RCB"
"128745","LCB"
"128745","LCMF"
"128745","RCMF"
"133565","CF"
"409948","LW"
"409948","LAMF"
"409948","RW"
"494733","CF"
"308612","CF"
"308612","AMF"
"308612","LW"
"451942","RB"
"451942","LCB"
"451942","LB"
"451945","RW"
"451945","RAMF"
"439166","RCMF"
"439166","LCMF"
"439166","RCB"
"456896","LB"
"456896","RB"
"404935","LB"
"404935","LCB"
"451935","GK"
"-88727","AMF"
"315288","GK"
"415079","LW"
"415079","RW"
"240893","RW"
"240893","LW"
"-82554","RCMF"
"-82554","DMF"
"-82553","LB"
"-82553","LB5"
"235308","LW"
"449473","RCB"
"449473","RCB3"
"-57122","GK"
"128519","LB"
"128519","RB"
"128519","LB5"
"491037","RCMF"
"491037","LCMF"
"491037","AMF"
"491363","RW"
"491363","LW"
"452385","RCMF"
"452385","DMF"
"452385","LCMF"
"244666","CF"
"129049","AMF"
"129049","RW"
"129863","LCMF"
"129863","DMF"
"239170","RB"
"239170","RB5"
"239170","LB"
"338203","CF"
"350161","LCB"
"350161","RCB"
"350161","LCB3"
"350831","RW"
"-88282","RCMF"
"-88274","CF"
"349407","CF"
"-88280","LCB"
"-88278","RW"
"-88278","LCMF"
"402547","RW"
"349405","RW"
"349405","LW"
"403288","RW"
"403288","RAMF"
"403288","RB"
"409406","RW"
"409406","RAMF"
"461502","LB"
"461502","RB"
"-79873","LCB"
"391097","RB"
"391097","RCB"
"391097","LCB"
"-88276","RCMF"
"-88276","LCMF"
"357629","LCMF"
"357629","RCMF"
"400402","CF"
"129344","GK"
"354711","LW"
"354711","LAMF"
"414912","CF"
"-88198","DMF"
"-88202","CF"
"160297","RW"
"511854","LW"
"511854","RAMF"
"511854","RCMF"
"376159","RB"
"480592","RB"
"480592","RW"
"-88200","LW"
"-88200","RCMF"
"-88200","LAMF"
"-33756","GK"
"420107","RCMF"
"420107","RDMF"
"420107","LDMF"
"141528","LCMF"
"141528","RCMF"
"141528","AMF"
"138356","LB"
"138356","LW"
"403280","RW"
"403280","RAMF"
"403280","CF"
"27602","LCMF"
"27602","DMF"
"27602","RCMF"
"187731","DMF"
"187731","LCMF"
"187731","LDMF"
"135636","LCB"
"135636","LB"
"135636","RB"
"376171","CF"
"361337","RW"
"361337","RAMF"
"361337","LW"
"-54050","CF"
"480053","LWF"
"-61643","CF"
"-61643","AMF"
"-61643","RW"
"-33870","GK"
"27811","LCB"
"-88353","LWF"
"-88353","LW"
"337411","RCMF"
"337411","LDMF"
"337411","DMF"
"490776","LW"
"-88356","RW"
"-88356","LW"
"-88356","LWF"
"-88354","LB"
"-88354","LWF"
"-33674","LB"
"-33674","RB"
"-33674","LB5"
"-8955","RCMF3"
"-8955","LCMF"
"-8955","RCMF"
"-88728","DMF"
"-88728","RCMF"
"-88728","LCMF"
"6525","GK"
"6547","LCMF"
"6547","LCMF3"
"6547","RCMF"
"187155","DMF"
"187155","LCMF"
"187155","RCMF3"
"-24336","RCB"
"137628","CF"
"182964","LCB"
"182964","RCB"
"191096","RCMF"
"191096","RWF"
"191096","RW"
"-31108","LB"
"-31108","LCB"
"-31108","LW"
"297472","RB"
"41547","DMF"
"41547","LCMF"
"17831","LDMF"
"460006","LCB"
"460006","RCB3"
"460006","RWB"
"14961","LCB"
"14961","RCB"
"14961","RCB3"
"382411","RCMF3"
"382411","LCMF"
